adjusted_job,job,detail,工资,经验要求,学历,公司名称,公司阶段,公司规模,公司领域
总裁/总经理/CEO,总经理,岗位职责：1、熟悉民宿行业相关政策和动态，结合公司发展战略和业务规划方向，设计最优可实现方案；2、熟悉所开发区域，了解客户需求，确保房屋上线的数量和质量；3、赋能业务团队或合作伙伴，定期进行方案的培训和宣讲；4、参与有影响力的行业协会、行业相关展会和峰会论坛，了解最新市场动态、洞察民宿行业发展趋势，分析竞争对手方案、产品及差异化点，实时优化方案。任职资格：1、热爱民宿行业，有过房地产、物业相关行业经验或资源优先；2、具备管理能力，问题分析理解能力，擅长发现商业合作机会点，对客户进行需求引导； 3、有创业精神，有激情，有责任心，与公司共同成长。职位福利：五险一金、年终分红、带薪年假职位亮点：高层管理、实现老板梦、行业朝阳,50-55K,经验不限,学历不限,甲第星罗科技有限公司,未融资,20-99人,物业管理
总裁/总经理/CEO,总经理,负责视频会议平台负责企业大模型平台政府 央企客户拓展,100-150K,10年以上,本科,视源科技,未融资,20-99人,互联网
总裁/总经理/CEO,总经理,岗位职责：1.执行董事会决议，全面负责、主持公司的日常运营工作。保证经营目标的实现，及时、足额地完成上级公司（董事会）下达的利润指标。2.根据年度各项经营、管理指标组织实施经上级公司（董事会）批准的公司年度工作计划和财务预算分配以及业务开发、管理运营等；尤其业务方面负责带领团队完成行业机会的收集、市场情况分析、实质业务拓展、开发新的业务增长点等，完成任务指标。3.按照董事会授权对公司事务进行相应的决策。在董事会委托权限内，以法人代表的身份代表公司签署有关协议、合同、合约和处理有关事宜。4.建立健全公司统一、高效的组织体系和工作体系。5.协调企业与各方面的关系，做好上层建筑，建立良好的外部环境。6.积极努力抓好企业的文化建设，努力创建一流的企业品牌、一流的企业形象，使员工的观念、形象、素质都能跟上企业竞争发展的需要。任职要求：1. 全日制本科及以上学历，汽车、机械、能源、经济、管理等相关专业；211、985院校优先。2. 年龄35-48，拥有在大中型企业担任中层以上业务主管领导工作经验5年以上，担任具有相关报废汽车行业、汽车生产和销售、二手车贸易等的相关专业10年以上工作经验。3. 拥有报废机动车方面相关的专业知识，了解报废机动车行业市场上下游渠道。4. 有强烈的责任感及敬业精神，需具有良好的职业操守和团队合作精神。5. 协调沟通能力强，具有强大的应变能力，具备全面的团队管理能力。6. 能承受大的工作压力 。9、具有行政管理经验，文笔较好，良好的计算机水平。,15-25K,10年以上,本科,,,,
总裁/总经理/CEO,总经理,1、制定公司发展计划，并组织实施2、组织管理团队3、参与董事会决策，执行董事会决议4、推进公司企业文化的建设工作等…加分项有以下行业经验：投资/融资·环保·家政服务,20-30K,5-10年,硕士,除卫士,A轮,20-99人,环保
总裁/总经理/CEO,总经理,制定公司发现战略规划和高层管理。建立公司高效的组织和工作体系。负责公司的经营管理，实现经营目标。具有战略眼光，全局视野和决策能力1. 战略思维和远见：需要具备战略思维和远见，能够准确把握行业发展趋势和市场需求，制定长远的发展规划和战略方向。他们应该有能力预测未来的变化，并做出相应的调整和决策，以确保公司的持续发展和成长。2. 领导能力和团队管理：需要具备出色的领导能力和团队管理能力，能够凝聚和激励团队成员，使其共同为实现公司的目标努力。他们应该能够建立一个积极向上、合作高效的工作环境，并能够有效地管理和协调团队的工作，确保顺利实施公司的战略和计划。3. 创新和创造力：需要具备创新和创造力，能够不断推陈出新，为观众提供独特和精彩的演出内容。他们应该鼓励团队成员提出创新的想法，并能够将这些想法转化为创新的演出节目和体验，以吸引更多观众和合作伙伴。4. 全球视野和国际化经验：需要具备全球视野和国际化经验，能够拓展国际市场，与海外合作伙伴建立良好的关系，并将公司的业务拓展到全球范围。他们应该了解不同文化背景和市场的特点，并能够根据不同的市场需求和偏好定制和调整演出内容。5. 社会责任和良好声誉：需要注重社会责任和公司的声誉，通过积极参与社会公益活动和履行企业社会责任，为人类提供欢乐和价值，同时树立公司的良好形象和声誉。注重公司的可持续发展，平衡商业利益和社会利益，赢得社会的尊重与认可。6. 资源整合和合作能力：需要具备资源整合和合作能力，能够与各类合作伙伴建立良好的合作关系，整合内外部资源，形成合力推动公司的发展。有能力寻找和利用各种资源，包括人才、资金、技术等，以支持公司的增长和扩大。7. 持续学习和适应能力：需要具备持续学习和适应能力，时刻关注行业的变化和发展趋势，不断更新自己的知识和技能。他们应该能够快速适应市场环境的变化，及时调整策略和方向，保持公司的竞争力和创新能力。我们的目标是打造一家实能为人类欢乐生活提供精彩内容，享誉全球，并受世界人民尊敬的企业。总经理需要具备战略思维、领导能力、创新力、全球视野、社会责任感、资源整合能力以及持续学习和适应能力等多方面的能力。这些能力将帮助他们引领公司走向成功，并在全球舞台上取得卓越的成就。,40-70K,5-10年,硕士,北京泰名尔,未融资,20-99人,文化艺术/娱乐
总裁/总经理/CEO,总裁/总经理/CEO,1.制定公司发展规划及战略2.建立高效组织3.制定公司经营目标并实现4.对产业互联网和数字经济有深刻理解5.卓越的领导能力及出色的商业思维和战略眼光6.优秀的团队管理能力和学习能力加分项有以下行业经验：电子商务·大数据·原材料及加工/模具,20-40K,3-5年,本科,复材云集(北京)...,未融资,0-20人,批发/零售
总裁/总经理/CEO,总裁/总经理/CEO,联系协调需要资金的大中型民企、国企、央企、上市公司、医院，民营学校等。我公司为其提供大额低息融资贷款方案的设计与实施服务。每单一项目我们以合伙人的形式完成。您只需负责与融资方的沟通，公司负责推进完成资金落地。现在业务限制多，业务难做，上亿做，上千万的也做，每单每人多少能有点收入。      联系沟通：政府融资平台公司（城投、建投，交投、国控）；央企；国企；百强县，公司可为平台公司提供亿元以上低息纯信用融资贷款方案的设计与实施服务。每一个单一项目我们以合伙人的形式完成。您只需负责与融资方的沟通，公司负责推进完成。每单分红丰厚。,30-60K,10年以上,大专,,,,
总裁/总经理/CEO,总裁/总经理/CEO,制定和实施公司战略，预算计划，确定公司业务的经营方针和经营形式,3-8K,经验不限,大专,,,,
总裁/总经理/CEO,ceo/总裁/总经理,1.五年以上电动汽车行业从业经验2.五年以上充电场场站行业经验3.行业头部公司工作经验优先4.具备优秀的领导能力、团队管理能力，良好的沟通协调能力和和把握全局的能力；5.具有本科及以上学历，软件开发、网站运营、企业管理、市场营销、公共关系等专业优先。6.协助公司制定公司的发展规划和年度经营目标；7.日常经营工作的指导和监督，并审核其制定的工作计划和制定的政策、方案或制度；8.负责公司市场发展，管控销售部各项任务指标的完成进度，责成相关部门修正工作目标、管理措施和政策方案；9.对外负责代表公司处置授权内的经营决策和商务谈判工作；10.完成公司授权处理的其他重要事项11.全面主持公司的管理工作，制定年度业绩目标及经营发展战略方案，整体营销策划方案，实现企业经营管理目标；12.具有管理企业8年以上高管经历，在民营、股份制、跨国公司担任集团总裁两年以上；13.全面组织实施有关决议和规定，完成董事长下达的各项指标，并将实施情况向董事会汇报.加分项有以下行业经验：新能源·大数据·企业服务,15-30K·24薪,5-10年,本科,,,,
总裁/总经理/CEO,总裁/总经理/CEO,制定公司发展战略计划并执行,20-21K,5-10年,本科,之蓝,天使轮,0-20人,电子商务
总裁/总经理/CEO,总裁/总经理/CEO,"Lead, drive and manage the overall business, employee and office activities of theassigned region, with responsibility over P&L management.Work closely with the CEO of Artmove Division, in determining and achieving theCompany’s long and short-term goals. Research, discover, analyse and maximizebusiness development opportunities, and achieve business profitability, businesscontinuity and sustainability.Take lead in conceptualizing business objectives and strategies to enhance positivecustomer experience and strengthen brand awareness.Drive overall business and operational performance of the assigned region(s).Develop plans, lead and coordinate organizational activities to achieve the Group’sbusiness, financial and operational objectives.Implement and formulate organizational restructuring to revamp operations, processes,and departments. Review business processes, forecasts and budgets and determineKPI for cross functional teams, so as to achieve profitability and integration.Hands-on with direct involvement in the day-to-day business operations, as well asproviding leadership to cross functional management of the regions.Establish trusted relationship with key partners and stakeholders; serve as a focal pointfor key stakeholders. Support and lead company-wide initiatives in a collaborativemanner.Ensure compliance with legal norms and in-house policies to uphold corporate legality,service standards and business ethics.Build organizational competitiveness. Keep abreast of the market and industriestrends and practice. Build business network and maintain relationship with therelevant government departments.Review performance data to monitor and measure productivity, goal progress andactivity levels.Investigate client needs on a daily basis and expedites solutions (i.e. customizetrainings, development changes, client support prioritization, etc.). Resolve issues andcrisis management.Set employee goals & objectives. Lead, motivate, coach and develop staff tostrengthen employee capabilities and maximize performance & potential.Facilitate the preparation, analysis and presentation of reports to the Management.Performs other duties and ad-hoc projects as assigned.加分项有以下行业经验：文化艺术/娱乐·广告/公关/会展·跨境物流",20-30K,10年以上,本科,海勒艺术品,不需要融资,0-20人,其他专业服务
